TRAP ID,Certainty,Elevation,Max diameter,Min diameter,Height,Size Category,Surrounding Land Use,Surface Condition,Land Use Source,Robbed,CRM Condition,CRM Intactness,Photo,Campaign,Source,Municipality,Locality,BG Code,AKB Code,Notes,Latitude,Longitude
3691,Certain,453,8,8,0.3,Small,Beach,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound; site found during extensive ground control; identified as mound but not fully registered; Height extrapolated not documented.,42.66083,25.20025
3692,Certain,453,8,8,0.2,Small,Beach,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.,42.660937,25.200298
3693,Certain,453,8,6,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.,42.661055,25.200118
3694,Certain,453,7,7,0.3,Small,Pasture,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound. Site found during extensive ground control; identified as mound but not fully registeredHeight extrapolated not documented.,42.661178,25.200122
3695,Uncertain,453,10,10,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered; Height extrapolated not documented.,42.661235,25.200228
3696,Uncertain,454,8,8,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.,42.661317,25.20002
3697,Uncertain,453,16,13,0.2,Small,Pasture,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound. Site found during extensive ground control; identified as mound but not fully registered.,42.662058,25.20067
3698,Uncertain,459,16,17,0.4,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Possible defunct mound. Site found during extensive ground control; identified as mound but not fully registered.,42.663073,25.200727
3699,Certain,459,9,9,0.4,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as earthwork but not fully registered.,42.6634,25.200423
3700,Uncertain,460,12,12,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as earthwork but not fully registered; Height extrapolated not documented.,42.663878,25.200237
3701,Certain,428,15,15,5,Medium,Pasture,Scrub|Tall Grass,Photo,No,1,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Overgrown; hardly accessible.,42.583265,25.26997
3702,Certain,431,15,10,4,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Old small robbers' trench's.,42.583362,25.270741
3703,Certain,431,15,15,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2011,Survey,Gorno Cherkhovishte,,,,1 old robbers' trench in the top.,42.583312,25.271576
3704,Certain,415,8,8,6,Large,Pasture,Pasture,Photo,Yes,3,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Dug trough; old small robbers' trenchs on top; ovrgrown;.,42.580933,25.272059
3707,Certain,464,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane,,,,Some rocks on surface some track/tyre works on top? Small long depressions.,42.667532,25.21083
3709,Certain,463,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane,,,,No stones or robbers' trenchs.,42.667717,25.210005
3711,Certain,464,10,8,1,Small,Pasture,Pasture|Scrub,Photo,No,1,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Many stones spread all over the surface, medium pine trees on top.",42.668218,25.211912
3712,Certain,464,7,7,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No stones or robbers' trenchs.,42.668237,25.211527
3713,Certain,464,6,6,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Only a few stones/ over grown, shalow indent on east top.",42.66807,25.211253
3714,Certain,464,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Some smal stones on east side, no robbers' trenchs.",42.668237,25.210868
3716,Certain,463,6,6,0.1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Some large stones in robbers' trench base.,42.668113,25.212795
3717,Certain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Barely visble, no robbers' trenchs or stones.",42.667893,25.213287
3718,Certain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,One stone on top/middle.,42.667973,25.21319
3719,Certain,488,15,12,0.3,Small,Annual Agriculture,Perennial Agriculture,Photo,No,4,4,Good,2011,Survey,Kran,,,,Almost entirely destroyed by agriculture.,42.689035,25.370388
3720,Certain,485,25,25,0.5,Small,Annual Agriculture,Scrub|Tall Grass,Photo,No,4,3,Good,2011,Survey,Kran,,,,Stones spread all over the surface.,42.689415,25.368942
3721,Certain,326,16,6,0.2,Small,Annual Agriculture,Annual Agriculture|Ploughed,Survey,Yes,5,5,Good,2011,Survey,Hadzhidimitrovo,,,,Almost entirely destroyed by agriculture.,42.681669,25.354268
3722,Certain,458,25,25,2,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2011,Survey,Viden,,,,1 old robbers' trench on the top.,42.590222,25.260639
3723,Certain,446,18,7,1,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Pile of rocks on the top, probably digged through.",42.662397,25.210159
3725,Certain,425,4,4,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound. Trenches to old to accurately determine dimensions. Almost completely flat, minimal profile.",42.659093,25.226125
3726,Certain,426,9,7,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Old shallow robbers' trench's, defunct mound, light rock scatter.",42.658592,25.22637
3728,Certain,427,22,20,0.8,Small,Annual Agriculture,Perennial Agriculture,Not recorded,No,5,5,None,2011,Survey,Gorno Sahrane,,,,Ploughed over but not robbed - mature lavender field ploughed between rows of plants.,42.658277,25.227315
3729,Certain,387,16,16,0.3,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Gorno Sahrane,,,,"Rubbish, overgrown, stones on the surface.",42.658001,25.21016
4002,Certain,396,14,10,7,Large,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH002,5510054,Rocky soil.,42.60574,25.295417
4003,Certain,381,18,18,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH003,5510055,"Part of the hill, trees on the top, robbers' trench full of rubish on the top.",42.609068,25.306925
4004,Certain,367,50,50,6,Large,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Koprinka,,КОР041,5510084,"No major robbers' trench's, integrated part of the hill, mnd is unidentifiable.",42.610898,25.308405
4005,Certain,370,25,25,4,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,Mogilata Gyurlya,КОР042,5510085,"Visible from the dirt road, robbers' trench on top going to bedrock.",42.61203,25.308003
4006,Certain,372,10,10,5,Medium,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР043,5510086,Trees all over the surface.,42.6127,25.309028
4007,Certain,372,8,8,2,Medium,Forest,Beach,Photo,No,3,2,Good,2009,Survey,Koprinka,,КОР044,5510087,"Close to the beach, fire place on the top, pine trees on the surface.",42.612818,25.309342
4008,Certain,388,32,32,5,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH005,5510058,"Massive stones in the robbers' trench, digged throught.",42.60453,25.307815
4009,Certain,395,25,25,2,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH006,5510059,"Overgrown robbers' trench's, large stone on the surface.",42.603221,25.308271
4010,Certain,365,20,20,1,Small,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH011,5510066,At the top of a hill.,42.591729,25.346848
4011,Certain,366,8,8,2,Medium,Forest,Scrub|Tall Grass,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР045,5510088,"Extremly bushy, close to the road but almost indistinguishable.",42.61229,25.307378
4012,Certain,379,15,15,5,Medium,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР046,5510089,"No robbers' trench's visible on the surface, very overgrown, bushy.",42.61093,25.31302
4013,Certain,373,5,5,0.5,Small,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР047,5510091,"Almost invisible in the forest, 2 big pine trees on the top.",42.611412,25.31054
4014,Certain,374,24,24,2,Medium,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР048,5510092,"Old robbers' trench's, rich vegetation.",42.611132,25.31074
4015,Certain,383,12,12,4,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР049,5510093,"Very old robbers' trench's, 2 trees on the top - between them robbers' trench.",42.610713,25.310917
4016,Certain,382,9,9,0.8,Small,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР050,5510094,"Almost invisible, rich vegetation.",42.61057,25.310933
4017,Certain,409,20,20,4,Medium,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH012,5510067,Covered with vegetation.,42.592421,25.32146
4018,Certain,404,20,20,1.5,Medium,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH017,5510065,Hardly visible; 10 m (NE) from the original point taken by theBG team.,42.595913,25.321602
4019,Certain,393,10,12,7,Large,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH022,5510079,Shallow trench connecting robbers' trench1 and robbers' trench2. Possibly ploughed over.,42.598313,25.294527
4020,Certain,395,15,15,5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH023,5510080,Large stones scattered on the S side.,42.598866,25.294826
4021,Certain,388,20,15,2,Medium,Annual Agriculture,Pasture,Photo,Yes,3,4,Good,2009,Survey,Gorno Cherkhovishte,,GCH026,5510082,"Top cut off, and looks like about 2/3rds of the mound missing due to sides being cut away.",42.572554,25.304566
4022,Certain,370,20,20,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH027,5510082,"In rubbish tip, top completely cut off, elevation mark on top, old undifined trenches.",42.575335,25.304978
4023,Uncertain,369,18,16,5,Medium,Annual Agriculture,Pasture,Photo,Yes,4,5,Good,2009,AKB,Gorno Cherkhovishte,,GCH028,5510082,"Unable to tell boundries, rubbish all over, very flat top. Possible trenches., maybe just rubbish holes which are surrounding the mound.",42.576318,25.303585
4024,Certain,375,23,23,2.5,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH004,5510057,"Digged throught (tunnel), visible soil structure in robbers' trench.",42.606332,25.3084
4025,Certain,361,20,19,1,Small,Forest,Forest,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР063,5510155,Surface disturbances and some soil elevations (roots of pine trees).,42.615196,25.330526
4026,Certain,369,16,16,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР064,5510157,Covered with dense grass.,42.615931,25.335391
4027,Certain,371,14,12,0.6,Small,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР065,5510158,Extensive robbers' trench with vague margins.,42.615966,25.33577
4028,Certain,345,24,24,3,Medium,Forest,Forest,Photo,Yes,3,2,Good,2009,Survey,Koprinka,,КОР066,5510160,"From the S almost invisible (integrated part of a hill), large robbers' trench's distracting the mound.",42.614036,25.337444
4052,Certain,394,30,30,4,Medium,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH007,5510022,Hidden deep in the forest.,42.600548,25.318685
4053,Certain,403,15,15,0.5,Small,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH008,5510062,Hidden deep in the forest.,42.596468,25.321153
4054,Certain,402,30,30,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH009,5510063,"Next to a marked tourist trail; hardly visible, covered with vegetation, robbers' trench going to the bedrock.",42.59624,25.322973
4055,Certain,399,20,20,1,Small,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH010,5510064,Hardy visible and accessible.,42.596057,25.323822
4056,Certain,443,21,21,2,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH013_М01,5510069,Elevation marker on top.,42.588392,25.309375
4057,Certain,441,23,20,3,Medium,Forest,Forest|Pasture,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH014_М02,5510070,Tall trees on the top.,42.588002,25.310273
4058,Certain,442,28,28,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH015_М03,5510071,Robbers' trench on top.,42.587725,25.310293
4059,Certain,441,25,22,5,Medium,Pasture,Stones,Not recorded,Not recorded,3,,None,2009,Survey,Gorno Cherkhovishte,,GCH016_М04,5510072,,42.587565,25.310437
4060,Certain,374,20,20,4,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH018,5510074,,42.580293,25.305247
4061,Certain,370,35,35,0.3,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2009,Survey,Gorno Cherkhovishte,,GCH019,5510075,Almost completely ploughed over and very little left.,42.580542,25.304663
4062,Certain,378,15,15,2,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH020,5510076,"Possibly bulldozed over, edges cut away on the W side.",42.592022,25.295938
4063,Certain,405,12,12,2,Medium,Pasture,Pasture,Photo,Yes,4,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH021,5510077,"Very slight depression, undifined on north. Possible robbers' trench or erosion.",42.593318,25.297637
4064,Certain,384,25,25,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,4,3,Good,2009,Survey,Koprinka,,GCH024,5510060,"Difficult to determine boundaries, robbers' trench on top.",42.604687,25.309682
4066,Certain,466,15,15,5,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH029,5510099,"Central area completely destroyed by robbers' trench 1, small rocks and sandy soil on surface.",42.557368,25.305522
4067,Certain,439,20,20,2,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH030,5510102,Robbers' trench 1 was fresh.,42.562293,25.312088
4068,Certain,439,25,25,5,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH031,5510101,Several small old robbers' trench's on top.,42.562285,25.312773
4069,Certain,425,10,10,1.5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH032,5510103,"Small stones on the surface, reddish soil.",42.564337,25.310422
4070,Certain,426,20,20,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH033,5510104,"Small stones on the surface, top has been taken.",42.564728,25.310325
4071,Certain,423,20,20,1.5,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH034,5510105,"Top, S and E sides were dugged through, small stones on the surface, old robbers' trench's.",42.56499,25.309807
4072,Certain,412,20,14,5,Medium,Pasture,Pasture,Photo,Yes,2,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH035,5510106,Western side taken by bulldozer.,42.563203,25.317302
4073,Certain,408,20,15,4,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH036,5510107,Covered in vegetation. Robber's trenches made by bulldozer.,42.56588,25.31699
4074,Certain,394,30,25,3,Medium,Pasture,Pasture,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH037,5510109,"Ploughed through the top, Robber's trench removed from N and top; benchmark GT596.",42.567017,25.317323
4075,Certain,390,20,20,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH038,5510110,Earth taken from the top.,42.567347,25.31719
4076,Certain,388,20,15,1,Small,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH039,5510111,All robbers' trench's are old.,42.567802,25.316752
4077,Certain,384,20,20,2,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH040,5510112,"Next to the gipsy quater, top was taken.",42.568121,25.316502
4078,Certain,358,25,25,5,Medium,Forest,Pasture|Scrub,Photo,Yes,2,2,Good,2009,Survey,Koprinka,,КОР051,5510095,"Flat-topped, concrete structures on the top and slopes (sewerage), cutting in N slope.",42.613357,25.324677
4079,Certain,350,22,22,3.5,Medium,Forest,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР052,5510096,"High kota on the top, many shallow surface disturbances, bushy, cutting on the NE side - modern concrete building.",42.612435,25.324415
4080,Certain,349,19,19,1.8,Medium,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР053,5510097,"Hardly many shadeterminable borders, low surface disturbances, very bushy.",42.612257,25.324297
4081,Certain,339,30,25,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH041,5510098,Next to some houses; covered in vegetation; benchmark.,42.598592,25.331773
4084,Certain,332,24,24,3,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Buzovgrad,,BUZ002,5510114,Fireplace on the top.,42.587513,25.363218
4085,Certain,386,20,18,1,Small,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР054,5510148,"Low, irregular shape, covered with trees and bushes.",42.621193,25.331898
4086,Certain,393,12,12,1,Small,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР055,5510147,A lot of robbers' trench.,42.621428,25.331513
4087,Certain,396,15,15,1,Small,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР056,5510146,"Old robbers' trench's, irregualr shape, no surface material.",42.621575,25.331222
4088,Certain,366,27,26,3,Medium,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР057,5510149,"Scattered stones, high number of robbers' trenchs.",42.616607,25.340783
4089,Certain,367,20,15,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,KOP058M1,5510150,"Small, irregular shape.",42.620345,25.338298
4090,Certain,371,20,15,1,Small,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,KOP059M1,5510150,"Irregular shape, low visibility.",42.620385,25.338022
4091,Certain,380,18,15,1,Small,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР060,5510152,"Red soil, small stones covering the surface, next to the village graveyard.",42.6223,25.335955
4092,Certain,379,15,15,5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР061,5510153,Uneven surface.,42.623838,25.335333
4093,Certain,371,20,20,2,Medium,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР062,5510154,"Red soil, small stones covering the surface, and part taken by the road.",42.623792,25.336595
4094,Certain,386,17,16,5,Medium,Pasture,Pasture,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР067,5510161,"Dug through, next to village.",42.631313,25.331055
4095,Certain,370,18,14,1,Small,Pasture,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР068,5510159,"Almost invisible robbers' trench (blur margins), some shallow surface disturbances.",42.616477,25.335128
4096,Certain,386,40,40,5,Medium,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР069,5510162,Overgrown; next to agr fields; several old shallow test trenches.,42.610327,25.330732
4100,Certain,454,31,31,2,Medium,Pasture,Pasture,Survey,Yes,1,1,Good,2010,AKB,Enina,Shipchenska Mogila,ENIM01,5510244,"Lot of garbage around, very near to Enina village (land fill of Enina).",42.671656,25.397651
4101,Certain,440,10,10,4,Medium,Perennial Agriculture,Pasture,Survey,Yes,2,1,Good,2010,AKB,Kran,Mogila Razluovec,ENIM02,5510245,"Stones and 3 m wide trench on the top, lot of garbage (land fill of Enina), in triangle of 3 roads.",42.674214,25.390252
4102,Certain,451,27,25,3,Medium,Annual Agriculture,Pasture,Survey,Yes,2,1,Good,2010,AKB,Enina,Tumbova Cheshma Ii|Malkata Mogila,ENIM03,5510246,"In 3m circle around mound many IA sherds, highly fragmentated, Southern of mound 3 big stones.",42.671422,25.393554
4103,Certain,450,6,4,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Survey,Yes,4,4,Good,2010,AKB,Enina,,ENIM04,5510247,"Destroyed by agriculture, huge stone in the middle (1x1m).",42.67075,25.395737
4104,Certain,442,43,30,6,Large,Pasture,Pasture,Photo,Yes,2,1,Good,2010,AKB,Enina,Slivova Mogila,ENIM05,5510040,,42.669278,25.394788
4105,Certain,378,20,20,5,Medium,Pasture,Pasture,Survey,Yes,4,3,None,2010,AKB,Enina,Gardova Mogila|Trite Mogili,ENINA 010,5510251,"On the borders of Kran and Enina, land fill, destroyed by robbers' trench's, looks like there was a grave, now entirely gone.",42.644327,25.392389
4107,Certain,466,32,22,1.5,Medium,Pasture,Pasture,Photo,Yes,2,2,Good,2010,AKB,Kran,,KRAN03,5500083,"2 robbers' trenches, 1 large next to the mound.",42.679359,25.381412
4108,Certain,461,24,22,0.9,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2010,AKB,Kran,,KRAN04,5510257,Robbers' trench in the middle took most of the mound.,42.678234,25.375166
4109,Certain,473,30,29,3,Medium,Pasture,Pasture,Photo,Yes,4,2,Good,2010,AKB,Kran,,KRAN05,5500085,"Excavated by Kitov, surface very uneven.",42.682264,25.375607
4110,Certain,492,30,27,4,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2010,AKB,Kran,,KRAN06,5500089,"Excavated by Kitov, surface very uneven.",42.685586,25.37428
4111,Certain,450,20,16,6,Large,Pasture,Pasture,Photo,Yes,2,1,Good,2010,AKB,Kran,Kran Ii|Sarafova Mogila,KRAN_Grobnica2,5500086,"Excavated in 1995 by TEMP (Kitov, Thracian Expedition for Tumular Investigations), tomb with frescos inside.",42.675605,25.381437
4129,Certain,377,30,30,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Survey,Sheynovo,Fidankos,,,Entirely destroyed by agriculture.,42.654338,25.322032
4133,Certain,376,30,30,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Survey,Kazanlak,,,,Entirely destroyed by agriculture.,42.657378,25.323907
4134,Uncertain,405,8,8,0.2,Small,Pasture,Pasture,Photo,Yes,4,4,Good,2011,AKB,Hadzhidimitrovo,,,5500102,Large fresh robbers' trench took the middle part of the mound.,42.661367,25.347352
5001,Certain,365,5,5,0.2,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,Yes,5,5,Good,2009,Survey,Dolno Sahrane,,,,"Entirely looted grave encircled by stones, 1.5m deep, 2.1x2.85m, around the grave several large stones (ca 15 m circle around), soil from grave around.",42.635825,25.264336
5002,Uncertain,385,5,5,0.5,Small,Annual Agriculture,Scrub|Tall Grass,Photo,No,5,5,Good,2009,Survey,Dolno Sahrane,,,,Entirely destroyed by agriculture.,42.637956,25.2647
5003,Certain,365,20,20,1.5,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2009,Survey,Dolno Sahrane,,,,,42.630915,25.270015
5004,Certain,365,8,8,0.8,Small,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,4,4,Good,2009,Survey,Dolno Sahrane,,,,,42.63109,25.269872
5007,Certain,365,30,20,1.5,Medium,Annual Agriculture,Annual Agriculture|Ploughed,Photo,Yes,4,3,Good,2009,Survey,Dolno Sahrane,,,,"Oval-shaped mound, North side plowed over, rest of mound pasture with undefined boundaries.",42.630023,25.270207
5008,Certain,366,30,30,4,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Dolno Sahrane,,,,Many robbers' trench's and test holes. Also many animal burrows.,42.630505,25.2701
3152,Certain,484,12,10,1.5,Medium,Perennial Agriculture,Scrub,Photo,No,2,1,Good,2010,Survey,Skobelevo,,Skb 003-19,,Surface of the mound covered with ca 0.5m layer of stones/either from the surrounding pasture or from the mound.,42.68226,25.216056
