TRAP ID,Certainty,Elevation,Max diameter,Min diameter,Height,Size Category,Surrounding Land Use,Surface Condition,Land Use Source,Robbed,CRM Condition,CRM Intactness,Photo,Campaign,Source,Municipality,Locality,BG Code,AKB Code,Notes
4064,Certain,384,25,25,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,4,3,Good,2009,Survey,Koprinka,,GCH024,5510060,"Difficult to determine boundaries, robbers' trench on top."
4066,Certain,466,15,15,5,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH029,5510099,"Central area completely destroyed by robbers' trench 1, small rocks and sandy soil on surface."
4067,Certain,439,20,20,2,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH030,5510102,Robbers' trench 1 was fresh.
4068,Certain,439,25,25,5,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH031,5510101,Several small old robbers' trench's on top.
4069,Certain,425,10,10,1.5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH032,5510103,"Small stones on the surface, reddish soil."
4070,Certain,426,20,20,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH033,5510104,"Small stones on the surface, top has been taken."
4071,Certain,423,20,20,1.5,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH034,5510105,"Top, S and E sides were dugged through, small stones on the surface, old robbers' trench's."
4072,Certain,412,20,14,5,Medium,Pasture,Pasture,Photo,Yes,2,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH035,5510106,Western side taken by bulldozer.
4073,Certain,408,20,15,4,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH036,5510107,Covered in vegetation. Robber's trenches made by bulldozer.
4074,Certain,394,30,25,3,Medium,Pasture,Pasture,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH037,5510109,"Ploughed through the top, Robber's trench removed from N and top; benchmark GT596."
4075,Certain,390,20,20,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH038,5510110,Earth taken from the top.
4076,Certain,388,20,15,1,Small,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH039,5510111,All robbers' trench's are old.
4077,Certain,384,20,20,2,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH040,5510112,"Next to the gipsy quater, top was taken."
4078,Certain,358,25,25,5,Medium,Forest,Pasture|Scrub,Photo,Yes,2,2,Good,2009,Survey,Koprinka,,КОР051,5510095,"Flat-topped, concrete structures on the top and slopes (sewerage), cutting in N slope."
4079,Certain,350,22,22,3.5,Medium,Forest,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР052,5510096,"High kota on the top, many shallow surface disturbances, bushy, cutting on the NE side - modern concrete building."
4080,Certain,349,19,19,1.8,Medium,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР053,5510097,"Hardly many shadeterminable borders, low surface disturbances, very bushy."
4081,Certain,339,30,25,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH041,5510098,Next to some houses; covered in vegetation; benchmark.
4084,Certain,332,24,24,3,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Buzovgrad,,BUZ002,5510114,Fireplace on the top.
4085,Certain,386,20,18,1,Small,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР054,5510148,"Low, irregular shape, covered with trees and bushes."
4086,Certain,393,12,12,1,Small,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР055,5510147,A lot of robbers' trench.
4087,Certain,396,15,15,1,Small,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР056,5510146,"Old robbers' trench's, irregualr shape, no surface material."
4088,Certain,366,27,26,3,Medium,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР057,5510149,"Scattered stones, high number of robbers' trenchs."
4089,Certain,367,20,15,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,KOP058M1,5510150,"Small, irregular shape."
4090,Certain,371,20,15,1,Small,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,KOP059M1,5510150,"Irregular shape, low visibility."
4091,Certain,380,18,15,1,Small,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР060,5510152,"Red soil, small stones covering the surface, next to the village graveyard."
4092,Certain,379,15,15,5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР061,5510153,Uneven surface.
4093,Certain,371,20,20,2,Medium,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР062,5510154,"Red soil, small stones covering the surface, and part taken by the road."
4094,Certain,386,17,16,5,Medium,Pasture,Pasture,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР067,5510161,"Dug through, next to village."
4095,Certain,370,18,14,1,Small,Pasture,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР068,5510159,"Almost invisible robbers' trench (blur margins), some shallow surface disturbances."
4096,Certain,386,40,40,5,Medium,Pasture,Pasture,Photo,Yes,1,1,Good,2009,Survey,Koprinka,,КОР069,5510162,Overgrown; next to agr fields; several old shallow test trenches.
4100,Certain,454,31,31,2,Medium,Pasture,Pasture,Survey,Yes,1,1,Good,2010,AKB,Enina,Shipchenska Mogila,ENIM01,5510244,"Lot of garbage around, very near to Enina village (land fill of Enina)."
4101,Certain,440,10,10,4,Medium,Perennial Agriculture,Pasture,Survey,Yes,2,1,Good,2010,AKB,Kran,Mogila Razluovec,ENIM02,5510245,"Stones and 3 m wide trench on the top, lot of garbage (land fill of Enina), in triangle of 3 roads."
4102,Certain,451,27,25,3,Medium,Annual Agriculture,Pasture,Survey,Yes,2,1,Good,2010,AKB,Enina,Tumbova Cheshma Ii|Malkata Mogila,ENIM03,5510246,"In 3m circle around mound many IA sherds, highly fragmentated, Southern of mound 3 big stones."
4103,Certain,450,6,4,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Survey,Yes,4,4,Good,2010,AKB,Enina,,ENIM04,5510247,"Destroyed by agriculture, huge stone in the middle (1x1m)."
4104,Certain,442,43,30,6,Large,Pasture,Pasture,Photo,Yes,2,1,Good,2010,AKB,Enina,Slivova Mogila,ENIM05,5510040,
4105,Certain,378,20,20,5,Medium,Pasture,Pasture,Survey,Yes,4,3,None,2010,AKB,Enina,Gardova Mogila|Trite Mogili,ENINA 010,5510251,"On the borders of Kran and Enina, land fill, destroyed by robbers' trench's, looks like there was a grave, now entirely gone."
4107,Certain,466,32,22,1.5,Medium,Pasture,Pasture,Photo,Yes,2,2,Good,2010,AKB,Kran,,KRAN03,5500083,"2 robbers' trenches, 1 large next to the mound."
4108,Certain,461,24,22,0.9,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2010,AKB,Kran,,KRAN04,5510257,Robbers' trench in the middle took most of the mound.
4109,Certain,473,30,29,3,Medium,Pasture,Pasture,Photo,Yes,4,2,Good,2010,AKB,Kran,,KRAN05,5500085,"Excavated by Kitov, surface very uneven."
4110,Certain,492,30,27,4,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2010,AKB,Kran,,KRAN06,5500089,"Excavated by Kitov, surface very uneven."
4111,Certain,450,20,16,6,Large,Pasture,Pasture,Photo,Yes,2,1,Good,2010,AKB,Kran,Kran Ii|Sarafova Mogila,KRAN_Grobnica2,5500086,"Excavated in 1995 by TEMP (Kitov, Thracian Expedition for Tumular Investigations), tomb with frescos inside."
4129,Certain,377,30,30,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Survey,Sheynovo,Fidankos,,,Entirely destroyed by agriculture.
4133,Certain,376,30,30,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Survey,Kazanlak,,,,Entirely destroyed by agriculture.
4134,Uncertain,405,8,8,0.2,Small,Pasture,Pasture,Photo,Yes,4,4,Good,2011,AKB,Hadzhidimitrovo,,,5500102,Large fresh robbers' trench took the middle part of the mound.
5001,Certain,365,5,5,0.2,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,Yes,5,5,Good,2009,Survey,Dolno Sahrane,,,,"Entirely looted grave encircled by stones, 1.5m deep, 2.1x2.85m, around the grave several large stones (ca 15 m circle around), soil from grave around."
5002,Uncertain,385,5,5,0.5,Small,Annual Agriculture,Scrub|Tall Grass,Photo,No,5,5,Good,2009,Survey,Dolno Sahrane,,,,Entirely destroyed by agriculture.
5003,Certain,365,20,20,1.5,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2009,Survey,Dolno Sahrane,,,,
5004,Certain,365,8,8,0.8,Small,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,4,4,Good,2009,Survey,Dolno Sahrane,,,,
5007,Certain,365,30,20,1.5,Medium,Annual Agriculture,Annual Agriculture|Ploughed,Photo,Yes,4,3,Good,2009,Survey,Dolno Sahrane,,,,"Oval-shaped mound, North side plowed over, rest of mound pasture with undefined boundaries."
5008,Certain,366,30,30,4,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Dolno Sahrane,,,,Many robbers' trench's and test holes. Also many animal burrows.
3152,Certain,484,12,10,1.5,Medium,Perennial Agriculture,Scrub,Photo,No,2,1,Good,2010,Survey,Skobelevo,,Skb 003-19,,Surface of the mound covered with ca 0.5m layer of stones/either from the surrounding pasture or from the mound.
